title,url,age,seed,sizeType,torrent,leech,size
"Browse,Upload,Login,Signup,Rules & Help,RSS,Fap,Seeders,Leechers,Downloads,Size,Name,Ascending,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,>,>>,[CONAN-KUN_FANSUB]_Hunter_x_Hunter_78_vostfr_720p.mp4,[SFT] HUNTERxHUNTER (2011) - 78 VOSTFR SD (720x400 XviD MP3).avi,[SFT] HUNTERxHUNTER (2011) - 78 VOSTFR HD (1280x720 x264 AAC).mp4,[BKT] Hunter x Hunter 52 (720p_x264+AAC_SUB ITA),[Tsuki]_Hunter_X_Hunter_-_78_[10bit][1280x720][793BEE4A].mkv,[UMS]Hunter_x_Hunter_66_LQ.avi,[UMS]Hunter_x_Hunter_66_HQ.mp4,[WZF]HUNTER_X_HUNTER_(2011)_-_Capitulo_78[HD][X264-AAC][1280X720][Sub_Esp].mp4,[MnF] Hunter_X_Hunter_2011_78__400p__SD_vostfr,[MnF] Hunter_X_Hunter_2011_78__720p__HD_vostfr,Hunter X Hunter 2011 - Vol.12~17 [BD 1920x1080 AVC-yuv420p10 FLAC] - mawen1250,[Tsuki]_Hunter_X_Hunter_-_78_[720p][7CEF0D25].mp4,[Tsuki]_Hunter_X_Hunter_-_60_[848x480][C85DB7EC].avi,[Tsuki]_Hunter_X_Hunter_-_59_[848x480][71C720EA].avi,[Tsuki]_Hunter_X_Hunter_-_58_[848x480][6F70FE08].avi,[Tsuki]_Hunter_X_Hunter_-_56_[848x480][2A97EC9B].avi,[Tsuki]_Hunter_X_Hunter_-_54_[848x480][BC8C6B48].avi,[Tsuki]_Hunter_X_Hunter_-_53_[848x480][A0AF8D9F].avi,[Tsuki]_Hunter_X_Hunter_-_50_[848x480][10508B40].avi,[Tsuki]_Hunter_X_Hunter_-_78_[848x480][B668C539].avi,[Tsuki]_Hunter_X_Hunter_-_48_[848x480][B2D2ED83].avi,[Tsuki]_Hunter_X_Hunter_-_78_[10bit][1920x1080][59758917].mkv,[Zero-Raws] Hunter X Hunter - 77 (NTV 1280x720 x264 AAC).mp4,[ATGB]_Hunter_Hunter_E78 _[10bit][1280x720][Arabic_Sub].mkv,Hunter.X.Hunter.E78.HDTV.HardHunSub.JapDub-J&M,[Coalgirls]_Hunter_X_Hunter_78_(1280x720_H.264_AAC)_[EE660C3A].mkv,[UraharaShop] Hunter X Hunter - 078 (1280x720 H264).mkv,[SOFCJ-Raws] Hunter X Hunter - 78 (NTV 1280x720 x264 AAC).mp4,[NIF Team] Hunter x Hunter 78 Sub ITA (720p),[Ghost-Hunter]Hunter_X_Hunter_78_2011_HD_8bits_[1280x720_x264-AAC]_[9FDDCCD1]_VOSTFR.mp4,[DeadFish] Hunter X Hunter - 78 [720p][AAC].mp4,[Swagger]_Hunter_X_Hunter_-_78_(VOSTFR)_[720p].mkv,[Zero-Raws] Hunter X Hunter - 78 (NTV 1280x720 x264 AAC).mp4,[HorribleSubs] Hunter X Hunter - 78 [1080p].mkv,[HorribleSubs] Hunter X Hunter - 78 [720p].mkv,[HorribleSubs] Hunter X Hunter - 78 [480p].mkv,[무서운닭-Raws] Hunter X Hunter - 78 (NTV 1280x720 x264 AAC).mp4,Hunter X Hunter - 78 (NTV 1280x720 h264 AAC).mkv,[Tsuki]_Hunter_X_Hunter_-_52_[848x480][94AAE539].avi,[Tsuki]_Hunter_X_Hunter_-_49_[848x480][345F5657].avi,[Tsuki]_Hunter_X_Hunter_-_51_[848x480][BB7F5DD6].avi,[Tsuki]_Hunter_X_Hunter_-_47_[848x480][7064711A].avi,[얼티메이트] [130501] ゆず 11thアルバム「LAND」(TVアニメ「HUNTER×HUNTER(2011)」ED4テーマ -「流れ星キラリ(ゆずバージョン)」収録) (320K),[CONAN-KUN_FANSUB]_Hunter_x_Hunter_77_vostfr_720p.mp4,hunter x hunter (1 -55) Arabic-Sub,[BB] Hunter x Hunter 76 [97441D46].mkv,[KGA-FanSubs] Hunter x Hunter (2011) Hunter Exam Arc - (01 - 21) [720p],[BB] Hunter x Hunter 75 [5642CF92].mkv,[update] シティーハンター City Hunter 11-20,[update] シティーハンター City Hunter 01-10,[MnF] Hunter_X_Hunter_2011_77__400p__SD_vostfr,[MnF] Hunter_X_Hunter_2011_77__720p__HD_vostfr,[SFT] HUNTERxHUNTER (2011) - 77 VOSTFR SD (720x400 x264 AAC).mp4,[SFT] HUNTERxHUNTER (2011) - 77 VOSTFR HD (1280x720 x264 AAC).mp4,[WZF]HUNTER_X_HUNTER_(2011)_-_Capitulo_76-77[HD][X264-AAC][1280X720][Sub_Esp],[Tsuki]_Hunter_X_Hunter_-_77_[848x480][D7B9600E].avi,[Tsuki]_Hunter_X_Hunter_-_77_[720p][DB60586B].mp4,[Tsuki]_Hunter_X_Hunter_-_77_[10bit][1280x720][299AFEB0].mkv,[UraharaShop] Hunter X Hunter - 077 (1280x720 H264).mkv,[Tsuki]_Hunter_X_Hunter_-_77_[10bit][1920x1080][930AB09B].mkv,Hunter.X.Hunter.E77.HDTV.HardHunSub.JapDub-J&M,[NIF Team] Hunter x Hunter 77 Sub ITA (720p),[Coalgirls]_Hunter_X_Hunter_77_(1280x720_H.264_AAC)_[B0882954].mkv,[MnF] Hunter_X_Hunter_2011_76__720p__HD_vostfr,[MnF] Hunter_X_Hunter_2011_76__400p__SD_vostfr,[SOFCJ-Raws] Hunter X Hunter - 77 (NTV 1280x720 x264 AAC).mp4,[Ghost-Hunter]Hunter_X_Hunter_77_2011_HD_8bits_[1280x720_x264-AAC]_[0037AF7C]_VOSTFR.mp4,[Magicians4all]  Hunter X Hunter - 77  [720] Arabic,[Magicians4all]  Hunter X Hunter - 77  [480] Arabic,[Army of One] Hunter X Hunter - 77 [720p] SPANISH.mkv,[Army of One] Hunter X Hunter - 77 [480p] SPANISH.mkv,[DeadFish] Hunter X Hunter - 77 [720p][AAC].mp4,[HorribleSubs] Hunter X Hunter - 77 [1080p].mkv,[HorribleSubs] Hunter X Hunter - 77 [720p].mkv,[HorribleSubs] Hunter X Hunter - 77 [480p].mkv,Hunter.x.Hunter.2011.VOL01.MULTi(vf-vostfr.1080p.BluRay.x264,[Loli-Hunter] Zoku Sayonara Zetsubou Sensei - 02 (BD 1024x576 x264 FLAC) [3E4B4004],[CONAN-KUN_FANSUB]_Hunter_x_Hunter_76_vostfr_720p.mp4,[Zero-Raws] Hunter X Hunter - 76 (NTV 1280x720 x264 AAC).mp4,[Kamigami] Hunter X Hunter - 76 [x264 1280x720 AAC Sub(CH,JP)].mkv,[Tsuki]_Hunter_X_Hunter_-_76_[10bit][1280x720][A46F4671].mkv,[Projectos Old School] Bio Hunter,[SFT] HUNTERxHUNTER (2011) - 76 VOSTFR SD (720x400 XviD MP3).avi,[SFT] HUNTERxHUNTER (2011) - 76 VOSTFR HD (1280x720 x264 AAC).mp4,[BB] Hunter x Hunter 74 [F4E70C81].mkv,[Tsuki]_Hunter_X_Hunter_-_76_[848x480][FAAA0599].avi,[Shinobi] Hunter x Hunter - 76 [720p][5050A5B1].mp4,[SHounenArab]-Hunter X Hunter 2011-1 - 30-[BD-1080p-Hi10p-DTS],[Tsuki]_Hunter_X_Hunter_-_76_[8bit][1920x1080][30417773].mkv,[Tsuki]_Hunter_X_Hunter_-_76_[8bit][1280x720][3AAAB6CC].mkv,[HorribleSubs] Hunter X Hunter 2011 1-76 [720p] Unofficial batch,Hunter.X.Hunter.E76.HDTV.HardHunSub.JapDub-J&M,[UraharaShop] Hunter X Hunter (2011) '05. Arc' Greed Island Arc 059-075 (1280x720 H264),[UraharaShop] Hunter X Hunter - 076 (1280x720 H264).mkv,[Ghost-Hunter]Hunter_X_Hunter_76_2011_HD_8bits_[1280x720_x264-AAC]_[E5D993D7]_VOSTFR.mp4,[Coalgirls]_Hunter_X_Hunter_76_(1280x720_H.264_AAC)_[B33611F6].mkv,[SOFCJ-Raws] Hunter X Hunter - 76 (NTV 1280x720 x264 AAC).mp4,[Swagger]_Hunter_X_Hunter_-_76_(VOSTFR)_[720p].mkv,[NIF Team] Hunter x Hunter 76 Sub ITA (720p),[HxH] Hunter X Hunter - 76 Vostfr HD [720p],2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,>,>>",,,,,"http://www.nyaa.eu/?page=download&tid=432675,http://www.nyaa.eu/?page=download&tid=432227,http://www.nyaa.eu/?page=download&tid=432226,http://www.nyaa.eu/?page=download&tid=432140,http://www.nyaa.eu/?page=download&tid=431956,http://www.nyaa.eu/?page=download&tid=431837,http://www.nyaa.eu/?page=download&tid=431836,http://www.nyaa.eu/?page=download&tid=431771,http://www.nyaa.eu/?page=download&tid=431721,http://www.nyaa.eu/?page=download&tid=431398,http://www.nyaa.eu/?page=download&tid=431269,http://www.nyaa.eu/?page=download&tid=431065,http://www.nyaa.eu/?page=download&tid=431058,http://www.nyaa.eu/?page=download&tid=431057,http://www.nyaa.eu/?page=download&tid=431056,http://www.nyaa.eu/?page=download&tid=431055,http://www.nyaa.eu/?page=download&tid=431048,http://www.nyaa.eu/?page=download&tid=431047,http://www.nyaa.eu/?page=download&tid=431046,http://www.nyaa.eu/?page=download&tid=431045,http://www.nyaa.eu/?page=download&tid=431044,http://www.nyaa.eu/?page=download&tid=431018,http://www.nyaa.eu/?page=download&tid=431002,http://www.nyaa.eu/?page=download&tid=430864,http://www.nyaa.eu/?page=download&tid=430823,http://www.nyaa.eu/?page=download&tid=430804,http://www.nyaa.eu/?page=download&tid=430782,http://www.nyaa.eu/?page=download&tid=430612,http://www.nyaa.eu/?page=download&tid=430591,http://www.nyaa.eu/?page=download&tid=430578,http://www.nyaa.eu/?page=download&tid=430573,http://www.nyaa.eu/?page=download&tid=430538,http://www.nyaa.eu/?page=download&tid=430533,http://www.nyaa.eu/?page=download&tid=430499,http://www.nyaa.eu/?page=download&tid=430494,http://www.nyaa.eu/?page=download&tid=430490,http://www.nyaa.eu/?page=download&tid=430481,http://www.nyaa.eu/?page=download&tid=430475,http://www.nyaa.eu/?page=download&tid=429995,http://www.nyaa.eu/?page=download&tid=429991,http://www.nyaa.eu/?page=download&tid=429990,http://www.nyaa.eu/?page=download&tid=429985,http://www.nyaa.eu/?page=download&tid=429977,http://www.nyaa.eu/?page=download&tid=429968,http://www.nyaa.eu/?page=download&tid=429926,http://www.nyaa.eu/?page=download&tid=429925,http://www.nyaa.eu/?page=download&tid=429915,http://www.nyaa.eu/?page=download&tid=429780,http://www.nyaa.eu/?page=download&tid=429533,http://www.nyaa.eu/?page=download&tid=429532,http://www.nyaa.eu/?page=download&tid=429404,http://www.nyaa.eu/?page=download&tid=429403,http://www.nyaa.eu/?page=download&tid=429346,http://www.nyaa.eu/?page=download&tid=429345,http://www.nyaa.eu/?page=download&tid=429342,http://www.nyaa.eu/?page=download&tid=428710,http://www.nyaa.eu/?page=download&tid=428709,http://www.nyaa.eu/?page=download&tid=428708,http://www.nyaa.eu/?page=download&tid=428560,http://www.nyaa.eu/?page=download&tid=428468,http://www.nyaa.eu/?page=download&tid=428375,http://www.nyaa.eu/?page=download&tid=428260,http://www.nyaa.eu/?page=download&tid=428257,http://www.nyaa.eu/?page=download&tid=428236,http://www.nyaa.eu/?page=download&tid=428235,http://www.nyaa.eu/?page=download&tid=428233,http://www.nyaa.eu/?page=download&tid=428218,http://www.nyaa.eu/?page=download&tid=428216,http://www.nyaa.eu/?page=download&tid=428215,http://www.nyaa.eu/?page=download&tid=428173,http://www.nyaa.eu/?page=download&tid=428172,http://www.nyaa.eu/?page=download&tid=428116,http://www.nyaa.eu/?page=download&tid=428108,http://www.nyaa.eu/?page=download&tid=428105,http://www.nyaa.eu/?page=download&tid=428103,http://www.nyaa.eu/?page=download&tid=427972,http://www.nyaa.eu/?page=download&tid=427711,http://www.nyaa.eu/?page=download&tid=427596,http://www.nyaa.eu/?page=download&tid=427270,http://www.nyaa.eu/?page=download&tid=427102,http://www.nyaa.eu/?page=download&tid=426886,http://www.nyaa.eu/?page=download&tid=426869,http://www.nyaa.eu/?page=download&tid=426383,http://www.nyaa.eu/?page=download&tid=426382,http://www.nyaa.eu/?page=download&tid=426293,http://www.nyaa.eu/?page=download&tid=426246,http://www.nyaa.eu/?page=download&tid=426218,http://www.nyaa.eu/?page=download&tid=426129,http://www.nyaa.eu/?page=download&tid=426101,http://www.nyaa.eu/?page=download&tid=426100,http://www.nyaa.eu/?page=download&tid=426010,http://www.nyaa.eu/?page=download&tid=425990,http://www.nyaa.eu/?page=download&tid=425976,http://www.nyaa.eu/?page=download&tid=425973,http://www.nyaa.eu/?page=download&tid=425890,http://www.nyaa.eu/?page=download&tid=425883,http://www.nyaa.eu/?page=download&tid=425869,http://www.nyaa.eu/?page=download&tid=425861,http://www.nyaa.eu/?page=download&tid=425845,http://www.nyaa.eu/?page=download&tid=425841",,
